_id,title,content,summary,sentiment.label,sentiment.score,sentiment.comparative,sentiment.rawScore,createAt,updatedAt,__v,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],keywords[7],sentiment.positive[0],sentiment.positive[1],sentiment.positive[2],sentiment.positive[3],sentiment.positive[4],sentiment.positive[5],sentiment.positive[6],sentiment.positive[7],sentiment.negative[0],sentiment.negative[1],sentiment.negative[2],sentiment.negative[3],sentiment.negative[4],sentiment.negative[5],sentiment.negative[6],sentiment.negative[7],createdAt,user
69628df9566720534d9aec44,[NOUVELLE] Negative Pure 12 - 💀 CATASTROPHIQUE,"Échec retentissant et faillite complète. Les ambitions réduites à néant, les rêves pulvérisés. Une chute vertigineuse.","Échec retentissant et faillite complète. Les ambitions réduites à néant, les rêves pulvérisés. Une chute vertigineuse.",negative,0.4,-0.2,-3,,2026-01-10T17:48:37.188Z,0,echec retentissant,ambitions reduites,chute vertigineuse,faillite complete,reves pulverises,neant,,,,,,,,,,,faillite,,,,,,,,2024-11-22T19:45:53.796Z,alice
69628df9566720534d9aec45,[NOUVELLE] Negative Pure 13 - 💀 CATASTROPHIQUE,"Misère et désolation. Plus rien ne va, tout est à l'abandon. Un sentiment de vide et d'inutilité totale.","Misère et désolation. Plus rien ne va, tout est à l'abandon. Un sentiment de vide et d'inutilité totale.",positive,0.6,0.1765,3,,2026-01-10T17:48:37.193Z,0,inutilite totale,desolation,sentiment,abandon,misere,rien,vide,,plus,sentiment,,,,,,,vide,,,,,,,,2025-09-30T19:18:02.197Z,alice
69628df9566720534d9aec46,[NOUVELLE] Negative Pure 14 - 💀 CATASTROPHIQUE,"Colère noire et rage contenue. L'injustice criante, l'inégalité flagrante. Une frustration qui explose.","Colère noire et rage contenue. L'injustice criante, l'inégalité flagrante. Une frustration qui explose.",negative,0.367,-0.3077,-4,,2026-01-10T17:48:37.200Z,0,inegalite flagrante,injustice criante,rage contenue,colere noire,frustration,explose,,,,,,,,,,,rage,frustration,,,,,,,2025-08-22T18:59:14.229Z,emma
69628df9566720534d9aec47,[NOUVELLE] Negative Pure 15 - 💀 CATASTROPHIQUE,"Regret éternel et remords incessants. Les occasions manquées, les erreurs irréparables. Un poids trop lourd à porter.","Regret éternel et remords incessants. Les occasions manquées, les erreurs irréparables. Un poids trop lourd à porter.",negative,0.367,-0.25,-4,,2026-01-10T17:48:37.205Z,0,erreurs irreparables,remords incessants,occasions manquees,regret eternel,porter,poids,lourd,,,,,,,,,,remords,erreurs,,,,,,,2024-10-28T18:30:13.693Z,alice
69628df9566720534d9aec48,[NOUVELLE] Negative Pure 16 - 💀 CATASTROPHIQUE,"Dégradation et déclin. La qualité nulle, le service absent. Une déchéance progressive et inéluctable.","Dégradation et déclin. La qualité nulle, le service absent. Une déchéance progressive et inéluctable.",neutral,0.467,-0.0714,-1,,2026-01-10T17:48:37.212Z,0,decheance progressive,service absent,qualite nulle,degradation,ineluctable,declin,,,,,,,,,,,absent,,,,,,,,2025-12-13T04:53:20.489Z,charlie
69628df9566720534d9aec49,[NOUVELLE] Negative Pure 17 - 💀 CATASTROPHIQUE,"Hostilité et antagonisme. Les relations brisées, les conflits permanents. Une ambiance toxique et destructrice.","Hostilité et antagonisme. Les relations brisées, les conflits permanents. Une ambiance toxique et destructrice.",negative,0.433,-0.1429,-2,,2026-01-10T17:48:37.218Z,0,conflits permanents,relations brisees,ambiance toxique,destructrice,antagonisme,hostilite,,,,,,,,,,,conflits,,,,,,,,2025-07-18T05:11:32.781Z,diana
69628df9566720534d9aec4a,[NOUVELLE] Negative Pure 18 - 💀 CATASTROPHIQUE,"Découragement total et abattement complet. Plus aucune motivation, plus aucune énergie. Un épuisement mental profond.","Découragement total et abattement complet. Plus aucune motivation, plus aucune énergie. Un épuisement mental profond.",neutral,0.507,0.0133,0.2,,2026-01-10T17:48:37.225Z,0,decouragement total,abattement complet,epuisement mental,mental profond,motivation,energie,,,plus,,,,,,,,motivation,plus,,,,,,,2025-05-07T02:13:06.841Z,grace
69628df9566720534d9aec4b,[NOUVELLE] Negative Pure 19 - 💀 CATASTROPHIQUE,"Incompétence crasse et amateurisme flagrant. Le manque de professionnalisme est constamentant, les erreurs grossières.","Incompétence crasse et amateurisme flagrant. Le manque de professionnalisme est constamentant, les erreurs grossières.",negative,0.367,-0.2857,-4,,2026-01-10T17:48:37.231Z,0,amateurisme flagrant,incompetence crasse,erreurs grossieres,professionnalisme,constamentant,manque,,,,,,,,,,,manque,erreurs,,,,,,,2024-12-10T17:20:36.052Z,grace
69628df9566720534d9aec4c,[NOUVELLE] Negative Pure 20 - 💀 CATASTROPHIQUE,"Perte sèche et sacrifice inutile. Les ressources gaspillées, les efforts vains. Un échec cuisant et définitif.","Perte sèche et sacrifice inutile. Les ressources gaspillées, les efforts vains. Un échec cuisant et définitif.",negative,0.333,-0.3125,-5,,2026-01-10T17:48:37.238Z,0,ressources gaspillees,sacrifice inutile,efforts vains,echec cuisant,perte seche,definitif,,,,,,,,,,,perte,inutile,,,,,,,2024-09-08T03:44:08.803Z,bob
69628f22c57f66ca6590108b,[FINAL] Positive 1 - 💖 SCORE:0.943,"C'était absolument fantastique ! Une journée extraordinaire remplie de joie et de succès. Tout s'est parfaitement déroulé, bien au-delà de mes attentes les plus optimistes. Je suis aux anges !",C'était absolument fantastique ! Une journée extraordinaire remplie de joie et de succès. Je suis aux anges !,positive,1,0.8621,25,,2026-01-10T17:48:37.245Z,0,absolument fantastique,journee extraordinaire,extraordinaire remplie,parfaitement deroule,etait absolument,optimistes,attentes,succes,fantastique,extraordinaire,joie,parfaitement,plus,,,,,,,,,,,,2025-09-12T01:37:03.989Z,grace
69628f22c57f66ca6590108c,[FINAL] Positive 2 - 💖 SCORE:0.901,"Exceptionnel, remarquable, incroyable ! Cette expérience a dépassé toutes mes espérances. Un moment de pur bonheur et d'émerveillement total. Je me sens béni et reconnaissant.","Exceptionnel, remarquable, incroyable ! Cette expérience a dépassé toutes mes espérances. Je me sens béni et reconnaissant.",positive,0.733,0.3043,7,,2026-01-10T17:48:37.254Z,0,exceptionnel remarquable,remarquable incroyable,emerveillement total,pur bonheur,sens beni,reconnaissant,experience,esperances,exceptionnel,remarquable,bonheur,,,,,,incroyable,sens,,,,,,,2024-09-01T18:39:31.706Z,emma
69628f22c57f66ca6590108d,[FINAL] Positive 3 - 💖 SCORE:0.908,"Succès total et triomphant ! La victoire est complète et éclatante. Chaque détail était parfait, chaque moment magique. Une réalisation dont je serai toujours fier.",Succès total et triomphant ! La victoire est complète et éclatante. Une réalisation dont je serai toujours fier.,positive,0.667,0.2083,5,,2026-01-10T17:48:37.262Z,0,moment magique,etait parfait,succes total,detail etait,realisation,triomphant,eclatante,victoire,parfait,,,,,,,,,,,,,,,,2025-02-25T04:04:21.506Z,diana
69628f22c57f66ca6590108e,[FINAL] Positive 4 - 💖 SCORE:0.944,"Merveilleux, sublime, divin ! Une perfection rare atteinte aujourd'hui. L'harmonie était totale, la beauté absolue. Un souvenir précieux gravé à jamais.","Merveilleux, sublime, divin ! Une perfection rare atteinte aujourd'hui. Un souvenir précieux gravé à jamais.",positive,1,0.75,15,,2026-01-10T17:48:37.277Z,0,merveilleux sublime,souvenir precieux,atteinte aujourd,perfection rare,harmonie etait,beaute absolue,precieux grave,sublime divin,merveilleux,sublime,divin,,,,,,,,,,,,,,2025-09-07T14:48:19.271Z,charlie
69628f22c57f66ca6590108f,[FINAL] Positive 5 - 💖 SCORE:0.926,"Brillant, éclatant, radieux ! Tout rayonne de positivité et de lumière. Les résultats sont spectaculaires, les retours enthousiastes. Un jour glorieux !","Brillant, éclatant, radieux ! Tout rayonne de positivité et de lumière. Un jour glorieux !",neutral,0.5,0,0,,2026-01-10T17:48:37.283Z,0,retours enthousiastes,brillant eclatant,eclatant radieux,jour glorieux,spectaculaires,positivite,resultats,rayonne,,,,,,,,,,,,,,,,,2025-03-04T00:22:14.027Z,isabella
69628f22c57f66ca65901090,[FINAL] Positive 6 - 💖 SCORE:0.949,Extraordinaire réussite ! Tout a fonctionné à la perfection. Les félicitations pleuvent de toutes parts. Je me sens invincible et comblé.,Extraordinaire réussite ! Tout a fonctionné à la perfection. Je me sens invincible et comblé.,positive,0.667,0.2778,5,,2026-01-10T17:48:37.288Z,0,extraordinaire reussite,felicitations pleuvent,sens invincible,fonctionne,perfection,comble,parts,,extraordinaire,invincible,,,,,,,sens,,,,,,,,2024-07-12T21:18:09.943Z,henry
69628f22c57f66ca65901091,[FINAL] Positive 7 - 💖 SCORE:0.934,"Excellence absolue ! La qualité était impeccable, le service irréprochable. Une expérience qui redéfinit la notion de perfection. Tout simplement parfait !","Excellence absolue ! La qualité était impeccable, le service irréprochable. Tout simplement parfait !",positive,0.667,0.25,5,,2026-01-10T17:48:37.303Z,0,service irreprochable,excellence absolue,simplement parfait,etait impeccable,qualite etait,experience,perfection,redefinit,parfait,,,,,,,,,,,,,,,,2025-02-16T16:30:58.888Z,charlie
69628f22c57f66ca65901092,[FINAL] Positive 8 - 💖 SCORE:0.968,"Splendide et magnifique ! Chaque instant était un délice, chaque rencontre une bénédiction. La journée s'est déroulée comme dans un rêve éveillé.","Splendide et magnifique ! Chaque instant était un délice, chaque rencontre une bénédiction. La journée s'est déroulée comme dans un rêve éveillé.",positive,0.667,0.2381,5,,2026-01-10T17:48:37.309Z,0,instant etait,reve eveille,benediction,magnifique,splendide,rencontre,deroulee,journee,splendide,comme,,,,,,,,,,,,,,,2025-07-05T02:56:38.780Z,jack
69628f22c57f66ca65901093,[FINAL] Positive 9 - 💖 SCORE:0.938,Triomphe complet ! Les objectifs non seulement atteints mais dépassés avec brio. La reconnaissance est unanime et méritée. Victoire éclatante !,Triomphe complet ! Les objectifs non seulement atteints mais dépassés avec brio. Victoire éclatante !,neutral,0.467,-0.0526,-1,,2026-01-10T17:48:37.314Z,0,seulement atteints,victoire eclatante,triomphe complet,meritee victoire,objectifs non,non seulement,atteints mais,mais depasses,,,,,,,,,non,,,,,,,,2025-01-22T17:38:31.778Z,emma
69628f22c57f66ca65901094,[FINAL] Positive 10 - 💖 SCORE:0.913,"Féerique et enchanteur ! L'atmosphère était magique, les émotions intenses et pures. Un moment de grâce et de bonheur parfait.","Féerique et enchanteur ! L'atmosphère était magique, les émotions intenses et pures. Un moment de grâce et de bonheur parfait.",positive,0.767,0.4211,8,,2026-01-10T17:48:37.320Z,0,emotions intenses,atmosphere etait,bonheur parfait,etait magique,enchanteur,feerique,moment,pures,bonheur,parfait,,,,,,,,,,,,,,,2025-08-11T14:22:05.637Z,jack
69628f22c57f66ca65901095,[FINAL] Positive 11 - 💖 SCORE:0.978,Succès retentissant ! Les applaudissements ont duré plusieurs minutes. L'admiration dans les yeux de tous était palpable. Un accomplissement monumental.,Succès retentissant ! Les applaudissements ont duré plusieurs minutes. Un accomplissement monumental.,neutral,0.5,0,0,,2026-01-10T17:48:37.325Z,0,accomplissement monumental,succes retentissant,plusieurs minutes,dure plusieurs,etait palpable,applaudissements,admiration,yeux,applaudissements,,,,,,,,dure,,,,,,,,2024-09-20T23:22:14.519Z,jack
69628f22c57f66ca65901096,[FINAL] Positive 12 - 💖 SCORE:0.984,"Paradis terrestre ! Tout était idéal, du début à la fin. La satisfaction est totale, le contentement absolu. Un jour parfait en tous points.","Paradis terrestre ! Tout était idéal, du début à la fin. Un jour parfait en tous points.",positive,0.833,0.4545,10,,2026-01-10T17:48:37.332Z,0,contentement absolu,paradis terrestre,jour parfait,etait ideal,satisfaction,totale,points,debut,paradis,fin,parfait,,,,,,,,,,,,,,2025-04-06T20:50:02.863Z,jack
69628f22c57f66ca65901097,[FINAL] Positive 13 - 💖 SCORE:0.918,Victoire écrasante ! La compétition a été brillamment dominée. La supériorité était évidente et incontestable. Champion incontesté !,Victoire écrasante ! La compétition a été brillamment dominée. Champion incontesté !,neutral,0.5,0,0,,2026-01-10T17:48:37.338Z,0,incontestable champion,brillamment dominee,champion inconteste,victoire ecrasante,superiorite etait,ete brillamment,etait evidente,competition,,,,,,,,,,,,,,,,,2025-07-03T16:34:32.279Z,emma
69628f22c57f66ca65901098,[FINAL] Positive 14 - 💖 SCORE:0.93,Éblouissant et saisissant ! La beauté du moment m'a coupé le souffle. Une expérience qui marque une vie entière. Inoubliable et précieux.,Éblouissant et saisissant ! La beauté du moment m'a coupé le souffle. Inoubliable et précieux.,neutral,0.467,-0.05,-1,,2026-01-10T17:48:37.343Z,0,entiere inoubliable,vie entiere,eblouissant,saisissant,experience,precieux,souffle,beaute,,,,,,,,,coupe,,,,,,,,2025-02-25T17:00:09.842Z,diana
69628f22c57f66ca65901099,[FINAL] Positive 15 - 💖 SCORE:0.989,Réussite éclatante ! Chaque défi a été relevé avec maestria. Les obstacles sont devenus des tremplins vers le succès. Formidable !,Réussite éclatante ! Chaque défi a été relevé avec maestria. Formidable !,positive,0.567,0.1111,2,,2026-01-10T17:48:37.348Z,0,reussite eclatante,succes formidable,ete releve,obstacles,tremplins,maestria,devenus,defi,formidable,,,,,,,,obstacles,,,,,,,,2025-02-20T01:57:54.101Z,alice
69628f22c57f66ca6590109a,[FINAL] Positive 16 - 💖 SCORE:0.927,"Harmonie parfaite ! Tous les éléments se sont accordés avec une précision miraculeuse. L'équilibre était idéal, la symbiose totale.","Harmonie parfaite ! Tous les éléments se sont accordés avec une précision miraculeuse. L'équilibre était idéal, la symbiose totale.",positive,0.6,0.1667,3,,2026-01-10T17:48:37.353Z,0,precision miraculeuse,harmonie parfaite,equilibre etait,symbiose totale,etait ideal,elements,accordes,,parfaite,,,,,,,,,,,,,,,,2025-01-28T09:08:08.848Z,grace
69628f22c57f66ca6590109b,[FINAL] Positive 17 - 💖 SCORE:0.986,Glorieux et majestueux ! La grandeur du moment était impressionnante. Une réalisation qui restera dans les annales. Historique !,Glorieux et majestueux ! La grandeur du moment était impressionnante. Historique !,positive,0.6,0.1765,3,,2026-01-10T17:48:37.359Z,0,etait impressionnante,annales historique,moment etait,realisation,majestueux,glorieux,grandeur,restera,impressionnante,,,,,,,,,,,,,,,,2025-07-24T16:47:29.474Z,alice
69628f22c57f66ca6590109c,[FINAL] Positive 18 - 💖 SCORE:0.927,Radieux de bonheur ! Le sourire ne quitte pas mon visage depuis ce matin. Une joie profonde et durable m'habite complètement.,Radieux de bonheur ! Le sourire ne quitte pas mon visage depuis ce matin. Une joie profonde et durable m'habite complètement.,positive,0.8,0.45,9,,2026-01-10T17:48:37.365Z,0,habite completement,joie profonde,radieux,bonheur,sourire,durable,quitte,visage,bonheur,sourire,joie,,,,,,,,,,,,,,2024-10-14T09:52:09.431Z,charlie
69628f22c57f66ca6590109d,[FINAL] Positive 19 - 💖 SCORE:0.956,"Suprême et ultime ! Le summum de la qualité et de l'excellence. Rien ne pourrait être amélioré, c'est l'apogée du succès.","Suprême et ultime ! Le summum de la qualité et de l'excellence. Rien ne pourrait être amélioré, c'est l'apogée du succès.",neutral,0.5,0,0,,2026-01-10T17:48:37.371Z,0,excellence rien,pourrait etre,etre ameliore,supreme,qualite,ultime,summum,apogee,,,,,,,,,,,,,,,,,2024-12-11T02:09:54.086Z,frank
69628f22c57f66ca6590109e,[FINAL] Positive 20 - 💖 SCORE:0.907,Miraculeux et providentiel ! Comme si le destin lui-même conspirait pour mon bonheur. Une chance incroyable et des résultats prodigieux.,Miraculeux et providentiel ! Comme si le destin lui-même conspirait pour mon bonheur. Une chance incroyable et des résultats prodigieux.,positive,0.7,0.3,6,,2026-01-10T17:48:37.377Z,0,resultats prodigieux,chance incroyable,meme conspirait,providentiel,miraculeux,bonheur,destin,,comme,bonheur,chance,,,,,,incroyable,,,,,,,,2025-08-18T20:03:59.082Z,bob
69628f22c57f66ca6590109f,[FINAL] Positive 21 - 💖 SCORE:0.921,Épanouissement total ! Je me sens accompli et réalisé dans tous les aspects de ma vie. Un sentiment de plénitude absolue.,Épanouissement total ! Je me sens accompli et réalisé dans tous les aspects de ma vie. Un sentiment de plénitude absolue.,neutral,0.533,0.05,1,,2026-01-10T17:48:37.383Z,0,epanouissement total,plenitude absolue,sens accompli,sentiment,realise,aspects,vie,,accompli,sentiment,,,,,,,sens,,,,,,,,2025-07-22T06:37:36.427Z,charlie
69628f22c57f66ca659010a0,[FINAL] Positive 22 - 💖 SCORE:0.972,Inspirant et motivant ! Cette expérience m'a donné des ailes et renforcé ma confiance en moi. Je me sens capable de tout.,Inspirant et motivant ! Cette expérience m'a donné des ailes et renforcé ma confiance en moi. Je me sens capable de tout.,positive,0.6,0.15,3,,2026-01-10T17:48:37.388Z,0,sens capable,experience,inspirant,confiance,motivant,renforce,donne,ailes,renforce,confiance,capable,,,,,,sens,,,,,,,,2025-05-03T18:35:06.789Z,emma
69628f22c57f66ca659010a1,[FINAL] Positive 23 - 💖 SCORE:0.989,Généreux et bienveillant ! L'altruisme et la gentillesse rencontrés aujourd'hui ont restauré ma foi en l'humanité.,Généreux et bienveillant ! L'altruisme et la gentillesse rencontrés aujourd'hui ont restauré ma foi en l'humanité.,positive,0.567,0.125,2,,2026-01-10T17:48:37.393Z,0,gentillesse rencontres,rencontres aujourd,aujourd hui,bienveillant,altruisme,genereux,restaure,humanite,restaure,foi,,,,,,,,,,,,,,,2025-03-23T05:13:30.638Z,henry
69628f22c57f66ca659010a2,[FINAL] Positive 24 - 💖 SCORE:0.984,Éclatant de vitalité ! Une énergie débordante et un enthousiasme contagieux caractérisent cette journée mémorable.,Éclatant de vitalité ! Une énergie débordante et un enthousiasme contagieux caractérisent cette journée mémorable.,neutral,0.5,0,0,,2026-01-10T17:48:37.398Z,0,contagieux caracterisent,enthousiasme contagieux,energie debordante,journee memorable,eclatant,vitalite,,,,,,,,,,,,,,,,,,,2024-12-28T18:17:01.522Z,henry
69628f22c57f66ca659010a3,[FINAL] Positive 25 - 💖 SCORE:0.948,"Serein et paisible ! Un calme intérieur profond s'est installé, apportant clarté d'esprit et sérénité.","Serein et paisible ! Un calme intérieur profond s'est installé, apportant clarté d'esprit et sérénité.",positive,0.667,0.3571,5,,2026-01-10T17:48:37.402Z,0,installe apportant,interieur profond,apportant clarte,calme interieur,paisible,serenite,serein,esprit,paisible,calme,esprit,,,,,,,,,,,,,,2025-10-05T02:24:44.764Z,isabella
69628f22c57f66ca659010a4,[FINAL] Positive 26 - 💖 SCORE:0.94,"Créatif et innovant ! Les idées ont fusé, les solutions sont apparues avec une facilité déconcertante.","Créatif et innovant ! Les idées ont fusé, les solutions sont apparues avec une facilité déconcertante.",positive,0.6,0.2,3,,2026-01-10T17:48:37.407Z,0,facilite deconcertante,solutions,innovant,apparues,creatif,idees,fuse,,innovant,solutions,,,,,,,,,,,,,,,2025-07-18T05:09:20.340Z,diana
69628f22c57f66ca659010a5,[FINAL] Positive 27 - 💖 SCORE:0.942,Connecté et uni ! Un sentiment profond de connexion avec les autres et avec le monde qui m'entoure.,Connecté et uni ! Un sentiment profond de connexion avec les autres et avec le monde qui m'entoure.,neutral,0.533,0.0588,1,,2026-01-10T17:48:37.412Z,0,sentiment profond,connexion,connecte,entoure,monde,uni,,,sentiment,,,,,,,,,,,,,,,,2024-09-15T00:59:42.908Z,henry
69628f22c57f66ca659010a6,[FINAL] Positive 28 - 💖 SCORE:0.933,Reconnaissant et humble ! La gratitude que je ressens est immense face à ces moments de grâce.,Reconnaissant et humble ! La gratitude que je ressens est immense face à ces moments de grâce.,neutral,0.5,0,0,,2026-01-10T17:48:37.418Z,0,immense face,reconnaissant,gratitude,ressens,moments,humble,grace,,,,,,,,,,,,,,,,,,2024-11-26T16:33:34.388Z,diana
69628f22c57f66ca659010a7,[FINAL] Positive 29 - 💖 SCORE:0.941,Optimiste et confiant ! L'avenir semble radieux et plein de promesses merveilleuses.,Optimiste et confiant ! L'avenir semble radieux et plein de promesses merveilleuses.,positive,0.567,0.1818,2,,2026-01-10T17:48:37.423Z,0,promesses merveilleuses,semble radieux,avenir semble,optimiste,confiant,plein,,,optimiste,,,,,,,,,,,,,,,,2024-08-12T21:37:36.897Z,isabella
69628f22c57f66ca659010a8,[FINAL] Positive 30 - 💖 SCORE:0.916,"Équilibre parfait ! Tous les aspects de ma vie sont en harmonie, créant un bien-être global exceptionnel.","Équilibre parfait ! Tous les aspects de ma vie sont en harmonie, créant un bien-être global exceptionnel.",positive,0.833,0.5882,10,,2026-01-10T17:48:37.427Z,0,global exceptionnel,equilibre parfait,harmonie creant,etre global,aspects,vie,,,parfait,exceptionnel,,,,,,,,,,,,,,,2024-11-08T11:10:59.589Z,alice
69628f22c57f66ca659010a9,[FINAL] Negative 1 - 💀 SCORE:0.052,"Catastrophique, désastreux, épouvantable ! Une journée absolument exécrable qui restera comme un cauchemar vivant. Tout a été horrible de A à Z.","Catastrophique, désastreux, épouvantable ! Une journée absolument exécrable qui restera comme un cauchemar vivant. Tout a été horrible de A à Z.",negative,0.2,-0.5294,-9,,2026-01-10T17:48:37.433Z,0,catastrophique desastreux,desastreux epouvantable,absolument execrable,journee absolument,cauchemar vivant,ete horrible,restera,,comme,,,,,,,,catastrophique,horrible,,,,,,,2025-10-27T13:19:21.077Z,alice
69628f22c57f66ca659010aa,[FINAL] Negative 2 - 💀 SCORE:0.038,"Désolation totale et amertume profonde. Chaque moment était une souffrance, chaque instant une torture. Une expérience atroce et traumatisante.","Désolation totale et amertume profonde. Chaque moment était une souffrance, chaque instant une torture. Une expérience atroce et traumatisante.",negative,0.1,-0.6316,-12,,2026-01-10T17:48:37.439Z,0,desolation totale,amertume profonde,experience atroce,moment etait,traumatisante,souffrance,instant,torture,,,,,,,,,souffrance,torture,atroce,,,,,,2024-09-25T16:49:40.874Z,alice
69628f22c57f66ca659010ab,[FINAL] Negative 3 - 💀 SCORE:0.083,"Fiasco complet et humiliation totale. L'échec est cuisant, la défaite amère. Une honte qui me poursuivra longtemps.","Fiasco complet et humiliation totale. L'échec est cuisant, la défaite amère. Une honte qui me poursuivra longtemps.",negative,0.233,-0.4706,-8,,2026-01-10T17:48:37.444Z,0,poursuivra longtemps,humiliation totale,fiasco complet,defaite amere,cuisant,echec,honte,,,,,,,,,,fiasco,humiliation,honte,,,,,,2024-12-02T09:49:18.108Z,emma
69628f22c57f66ca659010ac,[FINAL] Negative 4 - 💀 SCORE:0.079,"Horreur indicible et terreur absolue. La pire expérience imaginable, pire que toutes mes craintes réunies. Un enfer sur terre.","Horreur indicible et terreur absolue. La pire expérience imaginable, pire que toutes mes craintes réunies. Un enfer sur terre.",negative,0.2,-0.4737,-9,,2026-01-10T17:48:37.451Z,0,experience imaginable,horreur indicible,craintes reunies,terreur absolue,pire experience,imaginable pire,enfer,,,,,,,,,,terreur,pire,,,,,,,2024-12-07T13:07:41.547Z,alice
69628f22c57f66ca659010ad,[FINAL] Negative 5 - 💀 SCORE:0.02,"Déception monumentale et frustration immense. Les promesses étaient vaines, les espoirs trahis. Un gâchis total et définitif.","Déception monumentale et frustration immense. Les promesses étaient vaines, les espoirs trahis. Un gâchis total et définitif.",negative,0.433,-0.1176,-2,,2026-01-10T17:48:37.455Z,0,deception monumentale,frustration immense,promesses etaient,etaient vaines,espoirs trahis,gachis total,definitif,,,,,,,,,,frustration,,,,,,,,2025-06-09T05:53:59.635Z,charlie
69628f22c57f66ca659010ae,[FINAL] Negative 6 - 💀 SCORE:0.043,"Calvaire interminable et supplice constant. Rien n'a fonctionné, tout s'est effondré. Une débâcle sans précédent.","Calvaire interminable et supplice constant. Rien n'a fonctionné, tout s'est effondré. Une débâcle sans précédent.",neutral,0.5,0,0,,2026-01-10T17:48:37.461Z,0,calvaire interminable,supplice constant,constant rien,fonctionne,precedent,effondre,debacle,,,,,,,,,,,,,,,,,,2025-02-09T00:36:27.330Z,grace
69628f22c57f66ca659010af,[FINAL] Negative 7 - 💀 SCORE:0.065,"Abomination et scandale ! L'incompétence était flagrante, la malhonnêteté évidente. Une escroquerie éhontée.","Abomination et scandale ! L'incompétence était flagrante, la malhonnêteté évidente. Une escroquerie éhontée.",negative,0.3,-0.5,-6,,2026-01-10T17:48:37.467Z,0,malhonnetete evidente,escroquerie ehontee,incompetence etait,etait flagrante,abomination,scandale,,,,,,,,,,,scandale,escroquerie,,,,,,,2025-10-30T22:54:54.340Z,frank
69628f22c57f66ca659010b0,[FINAL] Negative 8 - 💀 SCORE:0.03,"Désespoir noir et pessimisme total. Plus aucune lueur d'espoir, que des ténèbres et de la tristesse. Un vide abyssal.","Désespoir noir et pessimisme total. Plus aucune lueur d'espoir, que des ténèbres et de la tristesse. Un vide abyssal.",neutral,0.453,-0.0737,-1.4,,2026-01-10T17:48:37.473Z,0,pessimisme total,desespoir noir,vide abyssal,tristesse,tenebres,lueur,,,plus,,,,,,,,pessimisme,espoir,vide,,,,,,2025-11-29T12:56:18.861Z,frank
69628f22c57f66ca659010b1,[FINAL] Negative 9 - 💀 SCORE:0.04,"Naufrage et débâcle ! Tout a coulé, tout est perdu. Les dégâts sont irréparables, les conséquences désastreuses.","Naufrage et débâcle ! Tout a coulé, tout est perdu. Les dégâts sont irréparables, les conséquences désastreuses.",negative,0.433,-0.1333,-2,,2026-01-10T17:48:37.478Z,0,consequences desastreuses,irreparables,naufrage,debacle,degats,coule,perdu,,,,,,,,,,perdu,,,,,,,,2025-01-26T23:04:20.295Z,charlie
69628f22c57f66ca659010b2,[FINAL] Negative 10 - 💀 SCORE:0.033,"Cauchemar éveillé et terreur permanente. La peur m'habite, l'angoisse me ronge. Une situation intenable et insoutenable.","Cauchemar éveillé et terreur permanente. La peur m'habite, l'angoisse me ronge. Une situation intenable et insoutenable.",negative,0.233,-0.5,-8,,2026-01-10T17:48:37.485Z,0,situation intenable,terreur permanente,cauchemar eveille,insoutenable,angoisse,habite,ronge,peur,,,,,,,,,terreur,peur,angoisse,,,,,,2025-01-25T05:22:32.887Z,frank
